Starting training from step 0 | target 150000 steps
step   9831 | loss 5.1395 | lr 2.98e-04 | tokens  644,284,416 | tok/s 17,942
step  10101 | loss 5.4172 | lr 2.98e-04 | tokens  661,979,136 | tok/s 18,514
step   9832 | loss 4.9945 | lr 2.98e-04 | tokens  644,349,952 | tok/s 17,989
step  10102 | loss 5.3563 | lr 2.98e-04 | tokens  662,044,672 | tok/s 18,552
step   9833 | loss 5.0376 | lr 2.98e-04 | tokens  644,415,488 | tok/s 17,911
step  10103 | loss 5.6170 | lr 2.98e-04 | tokens  662,110,208 | tok/s 18,531
step   9834 | loss 4.9796 | lr 2.98e-04 | tokens  644,481,024 | tok/s 17,934
step  10104 | loss 5.4729 | lr 2.98e-04 | tokens  662,175,744 | tok/s 18,443
step   9835 | loss 4.9948 | lr 2.98e-04 | tokens  644,546,560 | tok/s 17,882
step  10105 | loss 5.4957 | lr 2.98e-04 | tokens  662,241,280 | tok/s 18,480
step   9836 | loss 5.0637 | lr 2.98e-04 | tokens  644,612,096 | tok/s 17,898
step  10106 | loss 5.4045 | lr 2.98e-04 | tokens  662,306,816 | tok/s 18,474
step   9837 | loss 5.0192 | lr 2.98e-04 | tokens  644,677,632 | tok/s 17,910
step  10107 | loss 5.4728 | lr 2.98e-04 | tokens  662,372,352 | tok/s 18,424
step   9838 | loss 5.0026 | lr 2.98e-04 | tokens  644,743,168 | tok/s 17,935
step  10108 | loss 5.4887 | lr 2.98e-04 | tokens  662,437,888 | tok/s 18,452
step   9839 | loss 5.0845 | lr 2.98e-04 | tokens  644,808,704 | tok/s 17,879
step  10109 | loss 5.4705 | lr 2.98e-04 | tokens  662,503,424 | tok/s 18,454
step   9840 | loss 5.0346 | lr 2.98e-04 | tokens  644,874,240 | tok/s 17,918
step  10110 | loss 5.6905 | lr 2.98e-04 | tokens  662,568,960 | tok/s 18,492
step   9841 | loss 4.9593 | lr 2.98e-04 | tokens  644,939,776 | tok/s 17,875
step  10111 | loss 5.6560 | lr 2.98e-04 | tokens  662,634,496 | tok/s 18,441
step   9842 | loss 4.9833 | lr 2.98e-04 | tokens  645,005,312 | tok/s 17,931
step  10112 | loss 5.6058 | lr 2.98e-04 | tokens  662,700,032 | tok/s 18,488
step   9843 | loss 5.0324 | lr 2.98e-04 | tokens  645,070,848 | tok/s 17,871
step  10113 | loss 5.5986 | lr 2.98e-04 | tokens  662,765,568 | tok/s 18,419
step   9844 | loss 5.1721 | lr 2.98e-04 | tokens  645,136,384 | tok/s 17,885
step  10114 | loss 5.3083 | lr 2.98e-04 | tokens  662,831,104 | tok/s 18,463
step   9845 | loss 5.1323 | lr 2.98e-04 | tokens  645,201,920 | tok/s 17,918
step  10115 | loss 5.5526 | lr 2.98e-04 | tokens  662,896,640 | tok/s 18,425
step   9846 | loss 5.0046 | lr 2.98e-04 | tokens  645,267,456 | tok/s 17,941
step  10116 | loss 5.5489 | lr 2.98e-04 | tokens  662,962,176 | tok/s 18,485
step   9847 | loss 5.0090 | lr 2.98e-04 | tokens  645,332,992 | tok/s 17,805
step  10117 | loss 5.5889 | lr 2.98e-04 | tokens  663,027,712 | tok/s 18,343
step   9848 | loss 5.0995 | lr 2.98e-04 | tokens  645,398,528 | tok/s 17,806
step  10118 | loss 5.8782 | lr 2.98e-04 | tokens  663,093,248 | tok/s 18,393
step   9849 | loss 4.9479 | lr 2.98e-04 | tokens  645,464,064 | tok/s 17,823
step  10119 | loss 5.6561 | lr 2.98e-04 | tokens  663,158,784 | tok/s 18,368
step   9850 | loss 5.0590 | lr 2.98e-04 | tokens  645,529,600 | tok/s 17,848
step  10120 | loss 5.5779 | lr 2.98e-04 | tokens  663,224,320 | tok/s 18,384
step   9851 | loss 5.0724 | lr 2.98e-04 | tokens  645,595,136 | tok/s 17,801
step  10121 | loss 5.4606 | lr 2.98e-04 | tokens  663,289,856 | tok/s 18,365
step   9852 | loss 4.8902 | lr 2.98e-04 | tokens  645,660,672 | tok/s 17,889
step  10122 | loss 5.4353 | lr 2.98e-04 | tokens  663,355,392 | tok/s 18,113
step   9853 | loss 5.1228 | lr 2.98e-04 | tokens  645,726,208 | tok/s 17,856
step  10123 | loss 5.5621 | lr 2.98e-04 | tokens  663,420,928 | tok/s 18,509
step   9854 | loss 4.9340 | lr 2.98e-04 | tokens  645,791,744 | tok/s 17,935
step  10124 | loss 5.4939 | lr 2.98e-04 | tokens  663,486,464 | tok/s 18,475
step   9855 | loss 4.9565 | lr 2.98e-04 | tokens  645,857,280 | tok/s 17,827
step  10125 | loss 5.4600 | lr 2.98e-04 | tokens  663,552,000 | tok/s 18,427
step  10126 | loss 5.4411 | lr 2.98e-04 | tokens  663,617,536 | tok/s 18,468
step   9856 | loss 4.8256 | lr 2.98e-04 | tokens  645,922,816 | tok/s 17,916
step  10127 | loss 5.4653 | lr 2.98e-04 | tokens  663,683,072 | tok/s 18,395
step   9857 | loss 5.0546 | lr 2.98e-04 | tokens  645,988,352 | tok/s 17,831
step  10128 | loss 5.5969 | lr 2.98e-04 | tokens  663,748,608 | tok/s 18,424
step   9858 | loss 4.9494 | lr 2.98e-04 | tokens  646,053,888 | tok/s 17,911
step  10129 | loss 5.5449 | lr 2.98e-04 | tokens  663,814,144 | tok/s 18,457
step   9859 | loss 4.9848 | lr 2.98e-04 | tokens  646,119,424 | tok/s 17,883
step  10130 | loss 5.4842 | lr 2.98e-04 | tokens  663,879,680 | tok/s 18,452
step   9860 | loss 5.1850 | lr 2.98e-04 | tokens  646,184,960 | tok/s 17,928
step  10131 | loss 5.5454 | lr 2.98e-04 | tokens  663,945,216 | tok/s 18,537
step   9861 | loss 5.1280 | lr 2.98e-04 | tokens  646,250,496 | tok/s 17,955
step  10132 | loss 5.5720 | lr 2.98e-04 | tokens  664,010,752 | tok/s 18,541
step   9862 | loss 4.8905 | lr 2.98e-04 | tokens  646,316,032 | tok/s 17,958
step  10133 | loss 5.5052 | lr 2.98e-04 | tokens  664,076,288 | tok/s 18,548
step   9863 | loss 4.9409 | lr 2.98e-04 | tokens  646,381,568 | tok/s 17,979
step  10134 | loss 5.3625 | lr 2.98e-04 | tokens  664,141,824 | tok/s 18,462
step   9864 | loss 5.0079 | lr 2.98e-04 | tokens  646,447,104 | tok/s 17,976
step  10135 | loss 5.5271 | lr 2.98e-04 | tokens  664,207,360 | tok/s 18,511
step   9865 | loss 5.2073 | lr 2.98e-04 | tokens  646,512,640 | tok/s 17,929
step  10136 | loss 5.5539 | lr 2.98e-04 | tokens  664,272,896 | tok/s 18,509
step   9866 | loss 5.0186 | lr 2.98e-04 | tokens  646,578,176 | tok/s 17,958
step  10137 | loss 5.2823 | lr 2.98e-04 | tokens  664,338,432 | tok/s 18,479
step   9867 | loss 4.9401 | lr 2.98e-04 | tokens  646,643,712 | tok/s 17,898
step  10138 | loss 5.3197 | lr 2.98e-04 | tokens  664,403,968 | tok/s 18,456
step   9868 | loss 4.7943 | lr 2.98e-04 | tokens  646,709,248 | tok/s 17,968
step  10139 | loss 5.5354 | lr 2.98e-04 | tokens  664,469,504 | tok/s 18,451
step   9869 | loss 4.9703 | lr 2.98e-04 | tokens  646,774,784 | tok/s 17,840
step  10140 | loss 5.4443 | lr 2.98e-04 | tokens  664,535,040 | tok/s 18,460
step   9870 | loss 4.8915 | lr 2.98e-04 | tokens  646,840,320 | tok/s 17,893
step  10141 | loss 5.5340 | lr 2.98e-04 | tokens  664,600,576 | tok/s 18,437
step   9871 | loss 5.0287 | lr 2.98e-04 | tokens  646,905,856 | tok/s 17,897
step  10142 | loss 5.4345 | lr 2.98e-04 | tokens  664,666,112 | tok/s 18,476
step   9872 | loss 4.8372 | lr 2.98e-04 | tokens  646,971,392 | tok/s 17,953
step  10143 | loss 5.7461 | lr 2.98e-04 | tokens  664,731,648 | tok/s 18,410
step   9873 | loss 5.0443 | lr 2.98e-04 | tokens  647,036,928 | tok/s 17,924
step  10144 | loss 5.6578 | lr 2.98e-04 | tokens  664,797,184 | tok/s 18,543
step   9874 | loss 4.9781 | lr 2.98e-04 | tokens  647,102,464 | tok/s 17,899
step  10145 | loss 5.5027 | lr 2.98e-04 | tokens  664,862,720 | tok/s 18,476
step   9875 | loss 5.0473 | lr 2.98e-04 | tokens  647,168,000 | tok/s 17,873
step  10146 | loss 5.5903 | lr 2.98e-04 | tokens  664,928,256 | tok/s 18,444
step   9876 | loss 4.9911 | lr 2.98e-04 | tokens  647,233,536 | tok/s 17,951
step  10147 | loss 5.6106 | lr 2.98e-04 | tokens  664,993,792 | tok/s 18,367
step   9877 | loss 5.0439 | lr 2.98e-04 | tokens  647,299,072 | tok/s 17,836
step  10148 | loss 5.6418 | lr 2.98e-04 | tokens  665,059,328 | tok/s 18,424
step   9878 | loss 5.0713 | lr 2.98e-04 | tokens  647,364,608 | tok/s 17,868
step  10149 | loss 5.5676 | lr 2.98e-04 | tokens  665,124,864 | tok/s 18,426
step   9879 | loss 5.0036 | lr 2.98e-04 | tokens  647,430,144 | tok/s 17,917
step  10150 | loss 5.5154 | lr 2.98e-04 | tokens  665,190,400 | tok/s 18,525
step   9880 | loss 4.9486 | lr 2.98e-04 | tokens  647,495,680 | tok/s 17,888
step  10151 | loss 5.4097 | lr 2.98e-04 | tokens  665,255,936 | tok/s 18,425
step   9881 | loss 5.1793 | lr 2.98e-04 | tokens  647,561,216 | tok/s 17,851
step  10152 | loss 5.5539 | lr 2.98e-04 | tokens  665,321,472 | tok/s 18,412
step   9882 | loss 5.0164 | lr 2.98e-04 | tokens  647,626,752 | tok/s 17,902
step  10153 | loss 5.5900 | lr 2.98e-04 | tokens  665,387,008 | tok/s 18,469
step   9883 | loss 4.9271 | lr 2.98e-04 | tokens  647,692,288 | tok/s 17,926
step  10154 | loss 5.6567 | lr 2.98e-04 | tokens  665,452,544 | tok/s 18,476
step   9884 | loss 4.9820 | lr 2.98e-04 | tokens  647,757,824 | tok/s 17,906
step  10155 | loss 5.7152 | lr 2.98e-04 | tokens  665,518,080 | tok/s 18,396
step   9885 | loss 4.8891 | lr 2.98e-04 | tokens  647,823,360 | tok/s 17,868
step  10156 | loss 5.9122 | lr 2.98e-04 | tokens  665,583,616 | tok/s 18,488
step   9886 | loss 5.0022 | lr 2.98e-04 | tokens  647,888,896 | tok/s 17,889
step  10157 | loss 5.8575 | lr 2.98e-04 | tokens  665,649,152 | tok/s 18,434
step   9887 | loss 4.9019 | lr 2.98e-04 | tokens  647,954,432 | tok/s 17,956
step  10158 | loss 5.8782 | lr 2.98e-04 | tokens  665,714,688 | tok/s 18,478
step   9888 | loss 5.0543 | lr 2.98e-04 | tokens  648,019,968 | tok/s 17,937
step  10159 | loss 5.5578 | lr 2.98e-04 | tokens  665,780,224 | tok/s 18,452
step  10160 | loss 5.5101 | lr 2.98e-04 | tokens  665,845,760 | tok/s 18,518
step   9889 | loss 4.9781 | lr 2.98e-04 | tokens  648,085,504 | tok/s 17,936
step  10161 | loss 5.5159 | lr 2.98e-04 | tokens  665,911,296 | tok/s 18,546
step   9890 | loss 4.8361 | lr 2.98e-04 | tokens  648,151,040 | tok/s 17,975
step  10162 | loss 5.4874 | lr 2.98e-04 | tokens  665,976,832 | tok/s 18,559
step   9891 | loss 4.9235 | lr 2.98e-04 | tokens  648,216,576 | tok/s 18,003
step  10163 | loss 5.5039 | lr 2.98e-04 | tokens  666,042,368 | tok/s 18,542
step   9892 | loss 5.0459 | lr 2.98e-04 | tokens  648,282,112 | tok/s 17,999
step  10164 | loss 5.3899 | lr 2.98e-04 | tokens  666,107,904 | tok/s 18,502
step   9893 | loss 5.1176 | lr 2.98e-04 | tokens  648,347,648 | tok/s 17,919
step  10165 | loss 5.5062 | lr 2.98e-04 | tokens  666,173,440 | tok/s 18,509
step   9894 | loss 5.1175 | lr 2.98e-04 | tokens  648,413,184 | tok/s 17,985
step  10166 | loss 5.4481 | lr 2.98e-04 | tokens  666,238,976 | tok/s 18,526
step   9895 | loss 5.0668 | lr 2.98e-04 | tokens  648,478,720 | tok/s 17,919
step  10167 | loss 5.5104 | lr 2.98e-04 | tokens  666,304,512 | tok/s 18,506
step   9896 | loss 4.8923 | lr 2.98e-04 | tokens  648,544,256 | tok/s 17,954
step  10168 | loss 5.5573 | lr 2.98e-04 | tokens  666,370,048 | tok/s 18,446
step   9897 | loss 4.8769 | lr 2.98e-04 | tokens  648,609,792 | tok/s 17,942
step  10169 | loss 5.7325 | lr 2.98e-04 | tokens  666,435,584 | tok/s 18,485
step   9898 | loss 4.8725 | lr 2.98e-04 | tokens  648,675,328 | tok/s 17,929
step  10170 | loss 5.7302 | lr 2.98e-04 | tokens  666,501,120 | tok/s 18,482
step   9899 | loss 4.9529 | lr 2.98e-04 | tokens  648,740,864 | tok/s 17,900
step  10171 | loss 5.7383 | lr 2.98e-04 | tokens  666,566,656 | tok/s 18,442
step   9900 | loss 4.9236 | lr 2.98e-04 | tokens  648,806,400 | tok/s 17,863
step  10172 | loss 6.0067 | lr 2.98e-04 | tokens  666,632,192 | tok/s 18,405
step   9901 | loss 5.0693 | lr 2.98e-04 | tokens  648,871,936 | tok/s 17,886
step  10173 | loss 5.9036 | lr 2.98e-04 | tokens  666,697,728 | tok/s 18,461
step   9902 | loss 4.9984 | lr 2.98e-04 | tokens  648,937,472 | tok/s 17,882
step  10174 | loss 6.0060 | lr 2.98e-04 | tokens  666,763,264 | tok/s 18,466
step   9903 | loss 4.9822 | lr 2.98e-04 | tokens  649,003,008 | tok/s 17,982
step  10175 | loss 5.8855 | lr 2.98e-04 | tokens  666,828,800 | tok/s 18,563
step   9904 | loss 4.9128 | lr 2.98e-04 | tokens  649,068,544 | tok/s 17,875
step  10176 | loss 5.7830 | lr 2.98e-04 | tokens  666,894,336 | tok/s 18,428
step   9905 | loss 4.9971 | lr 2.98e-04 | tokens  649,134,080 | tok/s 17,899
step  10177 | loss 6.0378 | lr 2.98e-04 | tokens  666,959,872 | tok/s 18,493
step   9906 | loss 5.0480 | lr 2.98e-04 | tokens  649,199,616 | tok/s 17,951
step  10178 | loss 6.0686 | lr 2.98e-04 | tokens  667,025,408 | tok/s 18,492
step   9907 | loss 4.8982 | lr 2.98e-04 | tokens  649,265,152 | tok/s 17,938
step  10179 | loss 5.7323 | lr 2.98e-04 | tokens  667,090,944 | tok/s 18,486
step   9908 | loss 5.0546 | lr 2.98e-04 | tokens  649,330,688 | tok/s 17,901
step  10180 | loss 5.7257 | lr 2.98e-04 | tokens  667,156,480 | tok/s 18,434
step   9909 | loss 5.1768 | lr 2.98e-04 | tokens  649,396,224 | tok/s 17,888
step  10181 | loss 5.8362 | lr 2.98e-04 | tokens  667,222,016 | tok/s 18,467
step   9910 | loss 4.9197 | lr 2.98e-04 | tokens  649,461,760 | tok/s 17,912
step  10182 | loss 5.8992 | lr 2.98e-04 | tokens  667,287,552 | tok/s 18,504
step   9911 | loss 4.9621 | lr 2.98e-04 | tokens  649,527,296 | tok/s 17,940
step  10183 | loss 5.7646 | lr 2.98e-04 | tokens  667,353,088 | tok/s 18,422
step   9912 | loss 5.1954 | lr 2.98e-04 | tokens  649,592,832 | tok/s 17,945
step  10184 | loss 5.6930 | lr 2.98e-04 | tokens  667,418,624 | tok/s 18,438
step   9913 | loss 5.0512 | lr 2.98e-04 | tokens  649,658,368 | tok/s 17,881
step  10185 | loss 5.6284 | lr 2.98e-04 | tokens  667,484,160 | tok/s 18,481
step   9914 | loss 5.1633 | lr 2.98e-04 | tokens  649,723,904 | tok/s 17,966
step  10186 | loss 5.7017 | lr 2.98e-04 | tokens  667,549,696 | tok/s 18,545
step   9915 | loss 5.2096 | lr 2.98e-04 | tokens  649,789,440 | tok/s 17,920
step  10187 | loss 5.8213 | lr 2.98e-04 | tokens  667,615,232 | tok/s 18,448
step   9916 | loss 5.1356 | lr 2.98e-04 | tokens  649,854,976 | tok/s 17,881
step  10188 | loss 5.5473 | lr 2.98e-04 | tokens  667,680,768 | tok/s 18,443
step   9917 | loss 5.0630 | lr 2.98e-04 | tokens  649,920,512 | tok/s 17,820
step  10189 | loss 5.5100 | lr 2.98e-04 | tokens  667,746,304 | tok/s 18,360
step   9918 | loss 4.9572 | lr 2.98e-04 | tokens  649,986,048 | tok/s 17,921
step  10190 | loss 5.6981 | lr 2.98e-04 | tokens  667,811,840 | tok/s 18,466
step   9919 | loss 4.9666 | lr 2.98e-04 | tokens  650,051,584 | tok/s 17,965
step  10191 | loss 5.5921 | lr 2.98e-04 | tokens  667,877,376 | tok/s 18,465
step   9920 | loss 5.3036 | lr 2.98e-04 | tokens  650,117,120 | tok/s 17,784
step  10192 | loss 5.7598 | lr 2.98e-04 | tokens  667,942,912 | tok/s 18,371
step  10193 | loss 5.6681 | lr 2.98e-04 | tokens  668,008,448 | tok/s 18,412
step   9921 | loss 5.0666 | lr 2.98e-04 | tokens  650,182,656 | tok/s 17,874
step  10194 | loss 5.8374 | lr 2.98e-04 | tokens  668,073,984 | tok/s 18,445
step   9922 | loss 4.9316 | lr 2.98e-04 | tokens  650,248,192 | tok/s 17,848
step  10195 | loss 6.1026 | lr 2.98e-04 | tokens  668,139,520 | tok/s 18,393
step   9923 | loss 4.9745 | lr 2.98e-04 | tokens  650,313,728 | tok/s 17,867
step  10196 | loss 6.1029 | lr 2.98e-04 | tokens  668,205,056 | tok/s 18,464
step   9924 | loss 5.0317 | lr 2.98e-04 | tokens  650,379,264 | tok/s 17,838
step  10197 | loss 5.8390 | lr 2.98e-04 | tokens  668,270,592 | tok/s 18,311
step   9925 | loss 4.9608 | lr 2.98e-04 | tokens  650,444,800 | tok/s 17,774
step  10198 | loss 5.7068 | lr 2.98e-04 | tokens  668,336,128 | tok/s 18,280
step   9926 | loss 4.8706 | lr 2.98e-04 | tokens  650,510,336 | tok/s 17,800
step  10199 | loss 5.7488 | lr 2.98e-04 | tokens  668,401,664 | tok/s 18,321
step   9927 | loss 4.9929 | lr 2.98e-04 | tokens  650,575,872 | tok/s 17,754
step  10200 | loss 5.9129 | lr 2.98e-04 | tokens  668,467,200 | tok/s 18,316
step   9928 | loss 4.9646 | lr 2.98e-04 | tokens  650,641,408 | tok/s 17,736
step  10201 | loss 5.8783 | lr 2.98e-04 | tokens  668,532,736 | tok/s 18,355
step   9929 | loss 5.0217 | lr 2.98e-04 | tokens  650,706,944 | tok/s 17,769
step  10202 | loss 5.7948 | lr 2.98e-04 | tokens  668,598,272 | tok/s 18,339
step   9930 | loss 5.1020 | lr 2.98e-04 | tokens  650,772,480 | tok/s 17,767
step  10203 | loss 5.7447 | lr 2.98e-04 | tokens  668,663,808 | tok/s 18,383
step   9931 | loss 5.0175 | lr 2.98e-04 | tokens  650,838,016 | tok/s 17,771
step  10204 | loss 5.5958 | lr 2.98e-04 | tokens  668,729,344 | tok/s 18,315
step   9932 | loss 5.0568 | lr 2.98e-04 | tokens  650,903,552 | tok/s 17,886
step  10205 | loss 5.7093 | lr 2.98e-04 | tokens  668,794,880 | tok/s 18,435
step   9933 | loss 5.0852 | lr 2.98e-04 | tokens  650,969,088 | tok/s 17,720
step  10206 | loss 6.1636 | lr 2.98e-04 | tokens  668,860,416 | tok/s 18,317
step   9934 | loss 4.9308 | lr 2.98e-04 | tokens  651,034,624 | tok/s 17,846
step  10207 | loss 5.9878 | lr 2.98e-04 | tokens  668,925,952 | tok/s 18,410
step   9935 | loss 4.9910 | lr 2.98e-04 | tokens  651,100,160 | tok/s 17,809
step  10208 | loss 5.8601 | lr 2.98e-04 | tokens  668,991,488 | tok/s 18,388
step   9936 | loss 5.0028 | lr 2.98e-04 | tokens  651,165,696 | tok/s 17,856
step  10209 | loss 5.8300 | lr 2.98e-04 | tokens  669,057,024 | tok/s 18,367
step   9937 | loss 5.0839 | lr 2.98e-04 | tokens  651,231,232 | tok/s 17,877
step  10210 | loss 5.7441 | lr 2.98e-04 | tokens  669,122,560 | tok/s 18,441
step   9938 | loss 4.9480 | lr 2.98e-04 | tokens  651,296,768 | tok/s 17,869
step  10211 | loss 5.9864 | lr 2.98e-04 | tokens  669,188,096 | tok/s 18,380
step   9939 | loss 4.9764 | lr 2.98e-04 | tokens  651,362,304 | tok/s 17,933
step  10212 | loss 5.7180 | lr 2.98e-04 | tokens  669,253,632 | tok/s 18,476
step   9940 | loss 4.9114 | lr 2.98e-04 | tokens  651,427,840 | tok/s 17,852
step  10213 | loss 5.6374 | lr 2.98e-04 | tokens  669,319,168 | tok/s 18,422
step   9941 | loss 5.0289 | lr 2.98e-04 | tokens  651,493,376 | tok/s 17,922
step  10214 | loss 6.1283 | lr 2.98e-04 | tokens  669,384,704 | tok/s 18,463
step   9942 | loss 5.1084 | lr 2.98e-04 | tokens  651,558,912 | tok/s 17,900
step  10215 | loss 5.9187 | lr 2.98e-04 | tokens  669,450,240 | tok/s 18,447
step   9943 | loss 4.9877 | lr 2.98e-04 | tokens  651,624,448 | tok/s 17,868
step  10216 | loss 5.7275 | lr 2.98e-04 | tokens  669,515,776 | tok/s 18,484
step   9944 | loss 5.0425 | lr 2.98e-04 | tokens  651,689,984 | tok/s 17,910
step  10217 | loss 5.5318 | lr 2.98e-04 | tokens  669,581,312 | tok/s 18,449
step   9945 | loss 4.9480 | lr 2.98e-04 | tokens  651,755,520 | tok/s 17,848
step  10218 | loss 5.7277 | lr 2.98e-04 | tokens  669,646,848 | tok/s 18,429
step   9946 | loss 5.0068 | lr 2.98e-04 | tokens  651,821,056 | tok/s 17,886
step  10219 | loss 5.8013 | lr 2.98e-04 | tokens  669,712,384 | tok/s 18,492
step   9947 | loss 5.0333 | lr 2.98e-04 | tokens  651,886,592 | tok/s 17,957
step  10220 | loss 5.8042 | lr 2.98e-04 | tokens  669,777,920 | tok/s 18,505
step   9948 | loss 4.9069 | lr 2.98e-04 | tokens  651,952,128 | tok/s 17,877
step  10221 | loss 5.6414 | lr 2.98e-04 | tokens  669,843,456 | tok/s 18,446
step   9949 | loss 5.1372 | lr 2.98e-04 | tokens  652,017,664 | tok/s 17,934
step  10222 | loss 5.4171 | lr 2.98e-04 | tokens  669,908,992 | tok/s 18,477
step   9950 | loss 5.0945 | lr 2.98e-04 | tokens  652,083,200 | tok/s 17,934
step  10223 | loss 5.6816 | lr 2.98e-04 | tokens  669,974,528 | tok/s 18,509
step   9951 | loss 4.9824 | lr 2.98e-04 | tokens  652,148,736 | tok/s 17,940
step  10224 | loss 5.4846 | lr 2.98e-04 | tokens  670,040,064 | tok/s 18,506
step   9952 | loss 4.9115 | lr 2.98e-04 | tokens  652,214,272 | tok/s 17,921
step  10225 | loss 5.5075 | lr 2.98e-04 | tokens  670,105,600 | tok/s 18,483
step  10226 | loss 5.6161 | lr 2.98e-04 | tokens  670,171,136 | tok/s 18,503
step   9953 | loss 5.0548 | lr 2.98e-04 | tokens  652,279,808 | tok/s 17,973
step  10227 | loss 5.5373 | lr 2.98e-04 | tokens  670,236,672 | tok/s 18,530
step   9954 | loss 5.0453 | lr 2.98e-04 | tokens  652,345,344 | tok/s 17,939
step  10228 | loss 5.4416 | lr 2.98e-04 | tokens  670,302,208 | tok/s 18,555
step   9955 | loss 5.1841 | lr 2.98e-04 | tokens  652,410,880 | tok/s 17,994
step  10229 | loss 5.4489 | lr 2.98e-04 | tokens  670,367,744 | tok/s 18,461
step   9956 | loss 5.0138 | lr 2.98e-04 | tokens  652,476,416 | tok/s 17,893
step  10230 | loss 5.4254 | lr 2.98e-04 | tokens  670,433,280 | tok/s 18,457
step   9957 | loss 5.0701 | lr 2.98e-04 | tokens  652,541,952 | tok/s 17,905
step  10231 | loss 5.3714 | lr 2.98e-04 | tokens  670,498,816 | tok/s 18,481
step   9958 | loss 5.0829 | lr 2.98e-04 | tokens  652,607,488 | tok/s 17,866
step  10232 | loss 5.5442 | lr 2.98e-04 | tokens  670,564,352 | tok/s 18,441
step   9959 | loss 5.1166 | lr 2.98e-04 | tokens  652,673,024 | tok/s 17,901
step  10233 | loss 5.4782 | lr 2.98e-04 | tokens  670,629,888 | tok/s 18,486
step   9960 | loss 5.2380 | lr 2.98e-04 | tokens  652,738,560 | tok/s 17,872
step  10234 | loss 5.4682 | lr 2.98e-04 | tokens  670,695,424 | tok/s 18,421
step   9961 | loss 5.2708 | lr 2.98e-04 | tokens  652,804,096 | tok/s 17,857
step  10235 | loss 5.5171 | lr 2.98e-04 | tokens  670,760,960 | tok/s 18,422
step   9962 | loss 4.9772 | lr 2.98e-04 | tokens  652,869,632 | tok/s 17,877
step  10236 | loss 5.5907 | lr 2.98e-04 | tokens  670,826,496 | tok/s 18,470
step   9963 | loss 5.1698 | lr 2.98e-04 | tokens  652,935,168 | tok/s 17,930
step  10237 | loss 5.4632 | lr 2.98e-04 | tokens  670,892,032 | tok/s 18,469
step   9964 | loss 5.0926 | lr 2.98e-04 | tokens  653,000,704 | tok/s 17,896
step  10238 | loss 5.7364 | lr 2.98e-04 | tokens  670,957,568 | tok/s 18,487
step   9965 | loss 5.1274 | lr 2.98e-04 | tokens  653,066,240 | tok/s 17,950
step  10239 | loss 5.6515 | lr 2.98e-04 | tokens  671,023,104 | tok/s 18,477
step   9966 | loss 5.1514 | lr 2.98e-04 | tokens  653,131,776 | tok/s 17,942
step  10240 | loss 5.6845 | lr 2.98e-04 | tokens  671,088,640 | tok/s 18,480
step   9967 | loss 5.0664 | lr 2.98e-04 | tokens  653,197,312 | tok/s 17,841
step  10241 | loss 5.6592 | lr 2.98e-04 | tokens  671,154,176 | tok/s 18,417
step   9968 | loss 4.9091 | lr 2.98e-04 | tokens  653,262,848 | tok/s 17,847
step  10242 | loss 5.6742 | lr 2.98e-04 | tokens  671,219,712 | tok/s 18,394
step   9969 | loss 5.0442 | lr 2.98e-04 | tokens  653,328,384 | tok/s 17,872
step  10243 | loss 5.7982 | lr 2.98e-04 | tokens  671,285,248 | tok/s 18,486
step   9970 | loss 5.0739 | lr 2.98e-04 | tokens  653,393,920 | tok/s 17,843
step  10244 | loss 5.6207 | lr 2.98e-04 | tokens  671,350,784 | tok/s 18,435
step   9971 | loss 5.0270 | lr 2.98e-04 | tokens  653,459,456 | tok/s 17,851
step  10245 | loss 5.5812 | lr 2.98e-04 | tokens  671,416,320 | tok/s 18,408
step   9972 | loss 4.9723 | lr 2.98e-04 | tokens  653,524,992 | tok/s 17,831
step  10246 | loss 5.6052 | lr 2.98e-04 | tokens  671,481,856 | tok/s 18,441
step   9973 | loss 5.0935 | lr 2.98e-04 | tokens  653,590,528 | tok/s 17,800
step  10247 | loss 5.6524 | lr 2.98e-04 | tokens  671,547,392 | tok/s 18,331
step   9974 | loss 4.9193 | lr 2.98e-04 | tokens  653,656,064 | tok/s 17,811
step  10248 | loss 5.5395 | lr 2.98e-04 | tokens  671,612,928 | tok/s 18,387
step   9975 | loss 5.0052 | lr 2.98e-04 | tokens  653,721,600 | tok/s 17,805
step  10249 | loss 5.3808 | lr 2.98e-04 | tokens  671,678,464 | tok/s 18,306
step   9976 | loss 5.1275 | lr 2.98e-04 | tokens  653,787,136 | tok/s 17,753
step  10250 | loss 5.4563 | lr 2.98e-04 | tokens  671,744,000 | tok/s 18,310
step   9977 | loss 4.9959 | lr 2.98e-04 | tokens  653,852,672 | tok/s 17,786
step  10251 | loss 5.6243 | lr 2.98e-04 | tokens  671,809,536 | tok/s 18,342
step   9978 | loss 4.9920 | lr 2.98e-04 | tokens  653,918,208 | tok/s 17,773
step  10252 | loss 5.6729 | lr 2.98e-04 | tokens  671,875,072 | tok/s 18,336
step   9979 | loss 5.0799 | lr 2.98e-04 | tokens  653,983,744 | tok/s 17,766
step  10253 | loss 5.6444 | lr 2.98e-04 | tokens  671,940,608 | tok/s 18,378
step   9980 | loss 4.9165 | lr 2.98e-04 | tokens  654,049,280 | tok/s 17,833
